run_tag,sim_idx,event_type,event_target,is_fault,t_start,expert_action,first_trip_index,first_trip_time_ms,relative_delay_ms,first_action,censored,censor_index,censor_time_ms,outcome
combined_W48_fp10,764,flt_1phg_shc,MainLn6-7,True,239,7,965.0,100.52083333333334,0.5208333333333334,7.0,False,,,correct_first_trip
combined_W48_fp10,1289,flt_1phg_shc_w_arc,MainLn4-5,True,239,4,974.0,101.45833333333333,1.4583333333333335,4.0,False,,,correct_first_trip
combined_W48_fp10,2218,flt_2ph_shc,MainBus3,True,239,1,961.0,100.10416666666666,0.10416666666666667,1.0,False,,,correct_first_trip
combined_W48_fp10,944,flt_1phg_shc_w_arc,MainLn6-7,True,239,7,967.0,100.72916666666666,0.7291666666666667,7.0,False,,,correct_first_trip
combined_W48_fp10,2755,flt_2phg_shc,MainBus6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
combined_W48_fp10,1552,flt_1phg_shc_w_arc,MainLn4-11,True,239,5,974.0,101.45833333333333,1.4583333333333335,5.0,False,,,correct_first_trip
combined_W48_fp10,4449,switch_ohl_on,MainBus8,False,239,15,964.0,100.41666666666667,,4.0,False,,,false_first_trip
combined_W48_fp10,2325,flt_2ph_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
combined_W48_fp10,199,flt_1phg_shc,MainLn2-3,True,239,1,967.0,100.72916666666666,0.7291666666666667,1.0,False,,,correct_first_trip
combined_W48_fp10,4428,switch_cap_off,MainBus14,False,239,15,239.0,24.895833333333332,,14.0,False,,,false_first_trip
combined_W48_fp10,1694,flt_2ph_shc,MainLn1-2,True,239,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
combined_W48_fp10,1126,flt_1phg_shc_w_arc,MainLn7-8,True,239,8,967.0,100.72916666666666,0.7291666666666667,8.0,False,,,correct_first_trip
combined_W48_fp10,3519,flt_3ph_shc,MainLn5-6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
combined_W48_fp10,538,flt_1phg_shc,MainLn1-2,True,239,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
combined_W48_fp10,2584,flt_2phg_shc,MainLn1-2,True,239,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
combined_W48_fp10,2855,flt_2phg_shc,MainLn10-11,True,239,12,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,correct_first_trip
combined_W48_fp10,677,flt_1phg_shc,MainLn6-7,True,239,7,961.0,100.10416666666666,0.10416666666666667,7.0,False,,,correct_first_trip
